race_name,ppt_gender,distance_miles,date,med_time
Popple Shoot Trail Races,M,38.53,2022-05-07,7.929444444444444
Popple Shoot Trail Races,M,38.53,2023-05-06,8.109166666666667
Popple Shoot Trail Races,M,54.06,2023-05-06,10.862361111111111
Possum's Revenge,F,4.0,2019-05-25,1.2069525
Possum's Revenge,F,4.0,2021-05-22,1.544417222222222
Possum's Revenge,F,4.0,2022-05-21,1.2945283333333333
Possum's Revenge,F,4.0,2023-05-20,1.4004166666666669
Possum's Revenge,F,8.0,2019-05-25,2.030526527777778
Possum's Revenge,F,8.0,2021-05-22,2.4008675
Possum's Revenge,F,8.0,2022-05-21,2.311351388888889
Possum's Revenge,F,8.0,2023-05-20,2.100277777777778
Possum's Revenge,F,17.0,2019-05-25,4.289660416666667
Possum's Revenge,F,17.0,2021-05-22,4.600572638888889
Possum's Revenge,F,17.0,2022-05-21,4.461249999999999
Possum's Revenge,F,17.0,2023-05-20,4.252083333333333
Possum's Revenge,F,34.8,2019-05-25,9.911901111111112
Possum's Revenge,F,34.8,2021-05-22,9.460799999999999
Possum's Revenge,F,34.8,2022-05-21,8.90388888888889
Possum's Revenge,F,34.8,2023-05-20,9.388194444444444
Possum's Revenge,F,52.0,2019-05-25,12.903946944444444
Possum's Revenge,F,52.0,2021-05-22,14.756755833333333
Possum's Revenge,F,52.0,2022-05-21,14.219486666666667
Possum's Revenge,F,52.0,2023-05-20,13.047222222222222
Possum's Revenge,F,69.0,2019-05-25,20.67089361111111
Possum's Revenge,F,69.0,2021-05-22,19.47719638888889
Possum's Revenge,F,69.0,2022-05-21,19.700051111111115
Possum's Revenge,F,69.0,2023-05-20,18.886527777777776
Possum's Revenge,M,4.0,2019-05-25,1.0627119444444444
Possum's Revenge,M,4.0,2021-05-22,1.2171172222222222
Possum's Revenge,M,4.0,2022-05-21,1.1695205555555555
Possum's Revenge,M,4.0,2023-05-20,1.088888888888889
Possum's Revenge,M,8.0,2019-05-25,1.7471738888888886
Possum's Revenge,M,8.0,2021-05-22,1.7754330555555553
Possum's Revenge,M,8.0,2022-05-21,1.9342963888888887
Possum's Revenge,M,8.0,2023-05-20,1.9066666666666667
Possum's Revenge,M,17.0,2019-05-25,3.610034722222222
Possum's Revenge,M,17.0,2021-05-22,3.775240277777778
Possum's Revenge,M,17.0,2022-05-21,4.168888888888889
Possum's Revenge,M,17.0,2023-05-20,3.8441666666666667
Possum's Revenge,M,34.8,2019-05-25,8.819694166666666
Possum's Revenge,M,34.8,2021-05-22,8.748653055555556
Possum's Revenge,M,34.8,2022-05-21,8.299722222222222
Possum's Revenge,M,34.8,2023-05-20,8.543611111111112
Possum's Revenge,M,52.0,2019-05-25,13.226723194444444
Possum's Revenge,M,52.0,2021-05-22,13.579265277777777
Possum's Revenge,M,52.0,2022-05-21,12.258099166666666
Possum's Revenge,M,52.0,2023-05-20,13.460833333333333
Possum's Revenge,M,69.0,2019-05-25,19.615850416666664
Possum's Revenge,M,69.0,2021-05-22,18.46094125
Possum's Revenge,M,69.0,2022-05-21,19.6996775
Possum's Revenge,M,69.0,2023-05-20,19.871805555555557
Possum's Revenge,X,8.0,2022-05-21,1.7347222222222218
Pound the Mound,F,10.0,2021-05-15,2.0132856944444444
Pound the Mound,F,10.0,2022-05-21,2.075
Pound the Mound,F,10.0,2023-05-20,1.9263906944444442
Pound the Mound,F,20.0,2021-05-15,4.125523611111111
Pound the Mound,F,20.0,2022-05-21,4.356388888888889
Pound the Mound,F,20.0,2023-05-20,3.932061527777778
Pound the Mound,F,30.0,2021-05-15,6.175109166666667
Pound the Mound,F,30.0,2022-05-21,6.918888888888889
Pound the Mound,F,30.0,2023-05-20,8.188576666666666
Pound the Mound,M,10.0,2021-05-15,1.8092141666666668
Pound the Mound,M,10.0,2022-05-21,1.9963888888888885
Pound the Mound,M,10.0,2023-05-20,1.782706388888889
Pound the Mound,M,20.0,2021-05-15,4.110842777777777
Pound the Mound,M,20.0,2022-05-21,3.621944444444444
Pound the Mound,M,20.0,2023-05-20,3.2511876388888887
Pound the Mound,M,30.0,2021-05-15,5.408247916666666
Pound the Mound,M,30.0,2022-05-21,5.650555555555556
Pound the Mound,M,30.0,2023-05-20,6.018300833333333
Psycho Psummer Run Toto Run,F,10.0,2022-07-30,2.103901666666667
Psycho Psummer Run Toto Run,F,10.0,2023-07-29,2.3773545833333336
Psycho Psummer Run Toto Run,F,20.0,2022-07-30,4.606383055555556
Psycho Psummer Run Toto Run,F,20.0,2023-07-29,4.333261944444445
Psycho Psummer Run Toto Run,F,31.07,2019-07-20,7.466388888888889
Psycho Psummer Run Toto Run,F,31.07,2022-07-30,5.470854305555556
Psycho Psummer Run Toto Run,F,31.07,2023-07-29,8.230189166666667
Psycho Psummer Run Toto Run,M,10.0,2022-07-30,1.8806522222222222
Psycho Psummer Run Toto Run,M,10.0,2023-07-29,2.1741270833333335
Psycho Psummer Run Toto Run,M,20.0,2022-07-30,3.351068611111111
Psycho Psummer Run Toto Run,M,20.0,2023-07-29,4.565332361111111
Psycho Psummer Run Toto Run,M,31.07,2019-07-20,7.107083333333334
Psycho Psummer Run Toto Run,M,31.07,2022-07-30,5.746191666666666
Psycho Psummer Run Toto Run,M,31.07,2023-07-29,7.1766125
Q50 Races Run to the Hills,F,5.0,2019-06-22,1.3990152777777778
Q50 Races Run to the Hills,F,5.0,2020-06-20,1.2819791666666667
Q50 Races Run to the Hills,F,5.0,2021-06-19,1.2684002777777779
Q50 Races Run to the Hills,F,5.0,2022-06-18,1.344382361111111
Q50 Races Run to the Hills,F,5.0,2023-06-17,1.1694002777777779
Q50 Races Run to the Hills,F,10.0,2019-06-22,2.5663408333333333
Q50 Races Run to the Hills,F,10.0,2020-06-20,2.634866666666667
Q50 Races Run to the Hills,F,10.0,2021-06-19,2.5184769444444446
Q50 Races Run to the Hills,F,10.0,2022-06-18,2.426776111111111
Q50 Races Run to the Hills,F,10.0,2023-06-17,2.1333905555555557
Q50 Races Run to the Hills,M,5.0,2019-06-22,1.1831741666666666
Q50 Races Run to the Hills,M,5.0,2020-06-20,1.0498801388888888
Q50 Races Run to the Hills,M,5.0,2021-06-19,1.193644861111111
Q50 Races Run to the Hills,M,5.0,2022-06-18,1.1163756944444443
Q50 Races Run to the Hills,M,5.0,2023-06-17,1.1345447222222222
Q50 Races Run to the Hills,M,10.0,2019-06-22,2.0282144444444445
Q50 Races Run to the Hills,M,10.0,2020-06-20,2.2338916666666666
Q50 Races Run to the Hills,M,10.0,2021-06-19,2.1946802777777776
Q50 Races Run to the Hills,M,10.0,2022-06-18,2.0846255555555557
Q50 Races Run to the Hills,M,10.0,2023-06-17,2.145998333333333
Quad Rock 50,F,25.0,2019-05-11,6.256111111111111
Quad Rock 50,F,25.0,2020-08-15,6.525
Quad Rock 50,F,25.0,2021-05-08,6.591388888888889
Quad Rock 50,F,25.0,2022-05-07,6.708055555555556
Quad Rock 50,F,25.0,2023-05-06,6.006666666666666
Quad Rock 50,F,50.0,2019-05-11,11.983333333333333
Quad Rock 50,F,50.0,2020-08-15,11.999722222222223
Quad Rock 50,F,50.0,2021-05-08,12.564166666666667
Quad Rock 50,F,50.0,2022-05-07,13.023194444444444
Quad Rock 50,F,50.0,2023-05-06,12.893611111111111
Quad Rock 50,M,25.0,2019-05-11,5.945694444444444
Quad Rock 50,M,25.0,2020-08-15,5.9719444444444445
Quad Rock 50,M,25.0,2021-05-08,5.9080555555555545
Quad Rock 50,M,25.0,2022-05-07,6.008611111111111
Quad Rock 50,M,25.0,2023-05-06,5.886805555555556
Quad Rock 50,M,50.0,2019-05-11,11.816666666666666
Quad Rock 50,M,50.0,2020-08-15,12.648611111111112
Quad Rock 50,M,50.0,2021-05-08,12.37611111111111
Quad Rock 50,M,50.0,2022-05-07,12.580972222222222
Quad Rock 50,M,50.0,2023-05-06,12.351111111111113
Quest for the Crest 50k/25k/10k,F,6.21,2019-05-18,2.621487777777778
Quest for the Crest 50k/25k/10k,F,6.21,2020-10-17,1.999358888888889
Quest for the Crest 50k/25k/10k,F,6.21,2021-05-15,2.675436944444444
Quest for the Crest 50k/25k/10k,F,6.21,2022-05-21,2.6262780555555554
Quest for the Crest 50k/25k/10k,F,6.21,2023-05-20,2.529682777777778
Quest for the Crest 50k/25k/10k,F,15.53,2023-05-20,6.646147638888889
Quest for the Crest 50k/25k/10k,F,31.07,2019-05-18,12.421835277777777
Quest for the Crest 50k/25k/10k,F,31.07,2020-10-17,11.214332500000001
Quest for the Crest 50k/25k/10k,F,31.07,2021-05-15,11.421974722222222
Quest for the Crest 50k/25k/10k,F,31.07,2022-05-21,12.888765833333334
Quest for the Crest 50k/25k/10k,F,31.07,2023-05-20,12.862724027777778
Quest for the Crest 50k/25k/10k,M,6.21,2019-05-18,2.318190138888889
Quest for the Crest 50k/25k/10k,M,6.21,2020-10-17,1.5784686111111115
Quest for the Crest 50k/25k/10k,M,6.21,2021-05-15,2.051012777777778
Quest for the Crest 50k/25k/10k,M,6.21,2022-05-21,2.099257777777778
Quest for the Crest 50k/25k/10k,M,6.21,2023-05-20,2.25487625
Quest for the Crest 50k/25k/10k,M,15.53,2023-05-20,5.550880972222222
Quest for the Crest 50k/25k/10k,M,31.07,2019-05-18,12.336005972222221
Quest for the Crest 50k/25k/10k,M,31.07,2020-10-17,10.759980833333334
Quest for the Crest 50k/25k/10k,M,31.07,2021-05-15,10.734126805555555
Quest for the Crest 50k/25k/10k,M,31.07,2022-05-21,12.13830111111111
Quest for the Crest 50k/25k/10k,M,31.07,2023-05-20,12.35541763888889
Quicksilver Endurance Runs,F,31.07,2019-05-11,7.682222222222221
Quicksilver Endurance Runs,F,31.07,2021-10-23,7.3123611111111115
Quicksilver Endurance Runs,F,31.07,2022-05-14,7.798611111111112
Quicksilver Endurance Runs,F,31.07,2023-05-13,7.9719444444444445
Quicksilver Endurance Runs,F,62.14,2019-05-11,15.297083333333335
Quicksilver Endurance Runs,F,62.14,2021-10-23,14.201666666666666
Quicksilver Endurance Runs,F,62.14,2022-05-14,14.791111111111112
Quicksilver Endurance Runs,F,62.14,2023-05-13,15.810555555555554
Quicksilver Endurance Runs,M,31.07,2019-05-11,7.321111111111111
Quicksilver Endurance Runs,M,31.07,2021-10-23,6.762083333333334
Quicksilver Endurance Runs,M,31.07,2022-05-14,7.374305555555555
Quicksilver Endurance Runs,M,31.07,2023-05-13,7.461250000000001
Quicksilver Endurance Runs,M,62.14,2019-05-11,14.747361111111111
Quicksilver Endurance Runs,M,62.14,2021-10-23,14.403611111111111
Quicksilver Endurance Runs,M,62.14,2022-05-14,14.71486111111111
Quicksilver Endurance Runs,M,62.14,2023-05-13,15.239861111111113
Rabun Half Marathon,F,13.1,2019-06-09,3.2110955555555547
Rabun Half Marathon,F,13.1,2020-06-07,2.6326388888888888
Rabun Half Marathon,F,13.1,2021-06-06,3.345325277777777
Rabun Half Marathon,F,13.1,2022-06-05,2.948741111111111
Rabun Half Marathon,F,13.1,2023-06-04,3.2518894444444446
Rabun Half Marathon,M,13.1,2019-06-09,2.7314552777777776
Rabun Half Marathon,M,13.1,2020-06-07,2.472083333333333
Rabun Half Marathon,M,13.1,2021-06-06,2.3791159722222224
Rabun Half Marathon,M,13.1,2022-06-05,2.671765
Rabun Half Marathon,M,13.1,2023-06-04,2.5474543055555556
Race The Cog,F,3.1,2022-06-25,1.5255555555555553
Race The Cog,F,3.1,2023-06-24,1.5305555555555552
Race The Cog,M,3.1,2022-06-25,1.33375
Race The Cog,M,3.1,2023-06-24,1.328888888888889
Race the Wolf,F,4.97,2021-06-26,0.9797222222222222
Race the Wolf,F,15.53,2019-07-06,4.915972222222222
Race the Wolf,F,16.16,2021-06-26,5.073055555555555
Race the Wolf,F,31.07,2021-06-26,9.5
Race the Wolf,F,32.31,2019-07-06,9.361388888888888
Race the Wolf,F,32.31,2022-06-25,8.671388888888888
Race the Wolf,M,4.97,2021-06-26,0.7441666666666666
Race the Wolf,M,15.53,2019-07-06,4.310555555555555
Race the Wolf,M,16.16,2021-06-26,4.263333333333334
Race the Wolf,M,31.07,2021-06-26,8.676388888888889
Race the Wolf,M,32.31,2019-07-06,8.098055555555556
Race the Wolf,M,32.31,2022-06-25,7.586388888888888
Race the Wolf,M,32.31,2023-06-24,4.3845833333333335
Race to the Lake,F,10.0,2019-04-20,2.4474502777777776
Race to the Lake,F,10.0,2021-04-24,2.5297243055555554
Race to the Lake,F,10.0,2022-04-24,2.654297222222222
Race to the Lake,F,10.0,2023-05-07,2.7823722222222225
Race to the Lake,M,10.0,2019-04-20,2.2503805555555556
Race to the Lake,M,10.0,2021-04-24,2.1488875
Race to the Lake,M,10.0,2022-04-24,2.345515
Race to the Lake,M,10.0,2023-05-07,2.150219583333333
Race to the Tower Trail Run,F,3.11,2019-06-01,0.7149388888888889
Race to the Tower Trail Run,F,3.11,2021-06-05,0.7983588888888888
Race to the Tower Trail Run,F,3.11,2022-06-04,0.7025616666666666
Race to the Tower Trail Run,F,3.11,2023-06-03,0.7809831944444444
Race to the Tower Trail Run,F,6.21,2021-06-05,1.3629379166666666
Race to the Tower Trail Run,F,6.21,2022-06-04,1.459528611111111
Race to the Tower Trail Run,F,6.21,2023-06-03,1.3265880555555554
Race to the Tower Trail Run,F,9.32,2022-06-04,2.0580855555555555
Race to the Tower Trail Run,F,9.32,2023-06-03,1.8563038888888888
Race to the Tower Trail Run,M,3.11,2019-06-01,0.5380511111111111
Race to the Tower Trail Run,M,3.11,2021-06-05,0.6151768055555554
Race to the Tower Trail Run,M,3.11,2022-06-04,0.6065955555555556
Race to the Tower Trail Run,M,3.11,2023-06-03,0.6081823611111112
Race to the Tower Trail Run,M,6.21,2021-06-05,1.1091808333333333
Race to the Tower Trail Run,M,6.21,2022-06-04,1.1965955555555554
Race to the Tower Trail Run,M,6.21,2023-06-03,1.2483575
Race to the Tower Trail Run,M,9.32,2022-06-04,1.932258888888889
Race to the Tower Trail Run,M,9.32,2023-06-03,1.6723575
Rachel Carson Trail Challenge,F,35.0,2019-06-22,13.055972222222222
Rachel Carson Trail Challenge,F,35.0,2021-08-01,12.947777777777778
Rachel Carson Trail Challenge,F,36.0,2022-06-18,12.62638888888889
Rachel Carson Trail Challenge,F,36.0,2023-06-24,12.985000000000001
Rachel Carson Trail Challenge,M,35.0,2019-06-22,12.465
Rachel Carson Trail Challenge,M,35.0,2021-08-01,11.980694444444445
Rachel Carson Trail Challenge,M,36.0,2022-06-18,11.462222222222222
Rachel Carson Trail Challenge,M,36.0,2023-06-24,12.5725
Rainier to Ruston,F,52.0,2022-06-04,12.018055555555556
Rainier to Ruston,F,52.0,2023-06-03,10.834444444444443
Rainier to Ruston,M,50.0,2019-06-01,11.782916666666665
Rainier to Ruston,M,52.0,2023-06-03,10.617083333333333
Ram Party,F,3.11,2023-05-13,0.6288888888888888
Ram Party,F,9.94,2023-05-13,1.7536111111111115
Ram Party,F,14.0,2022-05-14,3.1738888888888885
Ram Party,F,14.91,2023-05-13,2.835694444444444
Ram Party,F,20.51,2023-05-13,3.8105555555555553
Ram Party,F,27.0,2022-05-14,7.131666666666666
Ram Party,F,31.07,2023-05-13,6.44513888888889
Ram Party,F,50.0,2022-05-14,13.433333333333334
Ram Party,F,50.0,2023-05-13,11.096944444444444
Ram Party,M,3.11,2023-05-13,0.5577777777777778
Ram Party,M,9.94,2023-05-13,1.3927777777777777
Ram Party,M,14.0,2022-05-14,2.577916666666667
Ram Party,M,14.91,2023-05-13,2.2197222222222224
Ram Party,M,20.51,2023-05-13,3.8802777777777773
Ram Party,M,27.0,2022-05-14,6.268888888888889
Ram Party,M,31.07,2023-05-13,5.875
Ram Party,M,50.0,2022-05-14,12.431944444444444
Ram Party,M,50.0,2023-05-13,9.91111111111111
Ramon Criss Storm the Dam Trail Run W Investments,F,3.11,2019-06-01,0.6191666666666668
Ramon Criss Storm the Dam Trail Run W Investments,F,3.11,2021-06-05,0.6855555555555556
Ramon Criss Storm the Dam Trail Run W Investments,F,3.11,2022-06-04,0.8049999999999999
Ramon Criss Storm the Dam Trail Run W Investments,F,3.11,2023-06-03,0.795138888888889
Ramon Criss Storm the Dam Trail Run W Investments,F,6.21,2019-06-01,1.4884722222222222
Ramon Criss Storm the Dam Trail Run W Investments,F,6.21,2021-06-05,1.3230555555555557
Ramon Criss Storm the Dam Trail Run W Investments,F,6.21,2022-06-04,1.3436111111111113
Ramon Criss Storm the Dam Trail Run W Investments,F,6.21,2023-06-03,1.3988888888888888
Ramon Criss Storm the Dam Trail Run W Investments,F,13.1,2019-06-01,2.6397222222222223
Ramon Criss Storm the Dam Trail Run W Investments,F,13.1,2021-06-05,2.859166666666667
Ramon Criss Storm the Dam Trail Run W Investments,F,13.1,2022-06-04,2.7916666666666665
Ramon Criss Storm the Dam Trail Run W Investments,F,13.1,2023-06-03,2.598611111111111
Ramon Criss Storm the Dam Trail Run W Investments,F,26.2,2019-06-01,5.076944444444445
Ramon Criss Storm the Dam Trail Run W Investments,M,3.11,2019-06-01,0.5308333333333334
Ramon Criss Storm the Dam Trail Run W Investments,M,3.11,2021-06-05,0.5148611111111111
Ramon Criss Storm the Dam Trail Run W Investments,M,3.11,2022-06-04,0.4955555555555555
Ramon Criss Storm the Dam Trail Run W Investments,M,3.11,2023-06-03,0.4652777777777778
Ramon Criss Storm the Dam Trail Run W Investments,M,6.21,2019-06-01,1.2837500000000002
Ramon Criss Storm the Dam Trail Run W Investments,M,6.21,2021-06-05,1.1419444444444444
Ramon Criss Storm the Dam Trail Run W Investments,M,6.21,2022-06-04,1.467638888888889
Ramon Criss Storm the Dam Trail Run W Investments,M,6.21,2023-06-03,1.0816666666666668
Ramon Criss Storm the Dam Trail Run W Investments,M,13.1,2019-06-01,2.403611111111111
Ramon Criss Storm the Dam Trail Run W Investments,M,13.1,2021-06-05,2.2819444444444446
Ramon Criss Storm the Dam Trail Run W Investments,M,13.1,2022-06-04,2.080833333333333
Ramon Criss Storm the Dam Trail Run W Investments,M,13.1,2023-06-03,2.305
Ramon Criss Storm the Dam Trail Run W Investments,M,26.2,2019-06-01,4.413333333333333
Rancho Hills Trail Run - Summer,F,3.11,2023-07-08,0.6917729166666666
Rancho Hills Trail Run - Summer,F,6.21,2022-07-09,1.6025
Rancho Hills Trail Run - Summer,F,6.21,2023-07-08,1.4855334722222222
Rancho Hills Trail Run - Summer,F,10.0,2022-07-09,2.376111111111111
Rancho Hills Trail Run - Summer,F,13.1,2022-07-09,2.845277777777778
Rancho Hills Trail Run - Summer,F,13.1,2023-07-08,3.156407777777778
Rancho Hills Trail Run - Summer,F,18.64,2022-07-09,4.607777777777778
Rancho Hills Trail Run - Summer,F,18.64,2023-07-08,4.151372638888889
Rancho Hills Trail Run - Summer,F,31.07,2022-07-09,7.932361111111112
Rancho Hills Trail Run - Summer,M,3.11,2022-07-09,0.5416666666666666
Rancho Hills Trail Run - Summer,M,3.11,2023-07-08,0.4717509722222222
Rancho Hills Trail Run - Summer,M,6.21,2022-07-09,1.525277777777778
Rancho Hills Trail Run - Summer,M,6.21,2023-07-08,1.3475800000000002
Rancho Hills Trail Run - Summer,M,10.0,2022-07-09,2.4161111111111113
Rancho Hills Trail Run - Summer,M,13.1,2022-07-09,2.607222222222222
Rancho Hills Trail Run - Summer,M,13.1,2023-07-08,2.88005625
Rancho Hills Trail Run - Summer,M,18.64,2022-07-09,4.057777777777778
Rancho Hills Trail Run - Summer,M,18.64,2023-07-08,3.6487527777777773
Rancho Hills Trail Run - Summer,M,26.2,2022-07-09,6.104166666666667
Rancho Hills Trail Run - Summer,M,31.07,2022-07-09,7.232777777777776
Rattlerock Ultra,F,15.53,2022-07-23,4.901519444444444
Rattlerock Ultra,F,15.53,2023-07-22,3.9955493055555555
Rattlerock Ultra,F,31.07,2022-07-23,7.3466025
Rattlerock Ultra,F,31.07,2023-07-22,6.942744444444444
Rattlerock Ultra,M,15.53,2022-07-23,4.008611111111112
Rattlerock Ultra,M,15.53,2023-07-22,3.5908363888888886
Rattlerock Ultra,M,31.07,2022-07-23,7.445177222222222
Rattlerock Ultra,M,31.07,2023-07-22,7.548669444444444
Red Wing Trail Challenge,F,6.21,2019-07-07,1.3881474999999999
Red Wing Trail Challenge,F,9.32,2021-07-11,2.269722222222222
Red Wing Trail Challenge,F,9.32,2022-07-10,1.942146388888889
Red Wing Trail Challenge,F,9.32,2023-07-09,1.9897222222222222
Red Wing Trail Challenge,F,10.0,2019-07-07,1.8292456944444444
Red Wing Trail Challenge,F,37.28,2021-07-11,8.672500000000001
Red Wing Trail Challenge,F,37.28,2022-07-10,10.3167125
Red Wing Trail Challenge,F,37.28,2023-07-09,9.206067777777777
Red Wing Trail Challenge,M,6.21,2019-07-07,1.1979605555555557
Red Wing Trail Challenge,M,9.32,2021-07-11,1.8645833333333333
Red Wing Trail Challenge,M,9.32,2022-07-10,1.7302777777777778
Red Wing Trail Challenge,M,9.32,2023-07-09,1.9816666666666667
Red Wing Trail Challenge,M,10.0,2019-07-07,1.706476111111111
Red Wing Trail Challenge,M,37.28,2021-07-11,8.237222222222222
Red Wing Trail Challenge,M,37.28,2022-07-10,7.946047500000001
Red Wing Trail Challenge,M,37.28,2023-07-09,8.3076675
Ring the Springs,F,15.53,2023-06-17,3.2441666666666666
Ring the Springs,F,17.4,2022-06-11,4.218194444444444
Ring the Springs,F,31.07,2023-06-17,8.568472222222223
Ring the Springs,F,50.0,2022-06-11,13.598055555555556
Ring the Springs,F,62.14,2023-06-17,16.438194444444445
Ring the Springs,F,100.0,2022-06-11,28.579027777777778
Ring the Springs,F,100.0,2023-06-17,29.30263888888889
Ring the Springs,M,15.53,2023-06-17,2.992638888888889
Ring the Springs,M,17.4,2022-06-11,3.5729166666666665
Ring the Springs,M,31.07,2023-06-17,7.583333333333333
Ring the Springs,M,50.0,2022-06-11,13.351111111111113
Ring the Springs,M,62.14,2023-06-17,17.86402777777778
Ring the Springs,M,100.0,2022-06-11,31.036388888888887
Ring the Springs,M,100.0,2023-06-17,29.601666666666667
River of No Return Endurance Runs,F,19.88,2019-06-15,5.564444444444445
River of No Return Endurance Runs,F,19.88,2021-06-19,4.963333333333334
River of No Return Endurance Runs,F,19.88,2022-06-18,5.136111111111111
River of No Return Endurance Runs,F,19.88,2023-06-17,4.711666666666667
River of No Return Endurance Runs,F,34.18,2019-06-15,9.517222222222221
River of No Return Endurance Runs,F,34.18,2021-06-19,9.561805555555557
River of No Return Endurance Runs,F,34.18,2022-06-18,9.018472222222222
River of No Return Endurance Runs,F,34.18,2023-06-17,8.572083333333333
River of No Return Endurance Runs,F,67.11,2019-06-15,19.368333333333332
River of No Return Endurance Runs,F,67.11,2021-06-19,18.58236111111111
River of No Return Endurance Runs,F,67.11,2022-06-18,20.042916666666663
River of No Return Endurance Runs,F,67.11,2023-06-17,17.829722222222223
River of No Return Endurance Runs,M,19.88,2019-06-15,4.667083333333333
River of No Return Endurance Runs,M,19.88,2021-06-19,5.063472222222222
River of No Return Endurance Runs,M,19.88,2022-06-18,4.377222222222222
River of No Return Endurance Runs,M,19.88,2023-06-17,4.220694444444445
River of No Return Endurance Runs,M,34.18,2019-06-15,8.753333333333334
River of No Return Endurance Runs,M,34.18,2021-06-19,8.608333333333333
River of No Return Endurance Runs,M,34.18,2022-06-18,8.061388888888889
River of No Return Endurance Runs,M,34.18,2023-06-17,8.580555555555556
River of No Return Endurance Runs,M,67.11,2019-06-15,16.456111111111113
River of No Return Endurance Runs,M,67.11,2021-06-19,16.70472222222222
River of No Return Endurance Runs,M,67.11,2022-06-18,18.39
River of No Return Endurance Runs,M,67.11,2023-06-17,17.619444444444447
Riverlands 100,F,100.0,2019-05-11,29.77388888888889
Riverlands 100,F,100.0,2021-05-08,29.394444444444446
Riverlands 100,F,100.0,2022-05-14,31.665277777777778
Riverlands 100,F,100.0,2023-05-06,30.744444444444447
Riverlands 100,M,100.0,2019-05-11,26.125
Riverlands 100,M,100.0,2021-05-08,26.941666666666666
Riverlands 100,M,100.0,2022-05-14,29.88777777777778
Riverlands 100,M,100.0,2023-05-06,30.61
Rock & Laurel Trail Race,F,3.11,2021-06-26,0.6743055555555555
Rock & Laurel Trail Race,F,3.11,2022-06-18,0.7602777777777778
Rock & Laurel Trail Race,F,3.11,2023-06-18,0.9766666666666667
Rock & Laurel Trail Race,M,3.11,2021-06-26,0.6052777777777777
Rock & Laurel Trail Race,M,3.11,2022-06-18,0.7002777777777778
Rock & Laurel Trail Race,M,3.11,2023-06-18,0.6263888888888889
Rock Hawk,F,3.11,2021-06-26,0.7322222222222222
Rock Hawk,F,3.11,2022-04-30,0.8394444444444444
Rock Hawk,F,3.11,2023-05-06,0.8005555555555556
Rock Hawk,F,6.21,2019-04-27,1.3908333333333334
Rock Hawk,F,6.21,2020-09-05,1.3398611111111112
Rock Hawk,F,6.21,2021-06-26,1.262638888888889
Rock Hawk,F,6.21,2022-04-30,1.2404166666666667
Rock Hawk,F,6.21,2023-05-06,1.331388888888889
Rock Hawk,F,13.1,2019-04-27,2.526388888888889
Rock Hawk,F,13.1,2020-09-05,2.6559722222222226
Rock Hawk,F,13.1,2021-06-26,2.770555555555555
Rock Hawk,F,13.1,2022-04-30,2.7408333333333332
Rock Hawk,F,13.1,2023-05-06,2.6911111111111112
Rock Hawk,M,3.11,2021-06-26,0.669861111111111
Rock Hawk,M,3.11,2022-04-30,0.7297222222222222
Rock Hawk,M,3.11,2023-05-06,0.5516666666666666
Rock Hawk,M,6.21,2019-04-27,1.1006944444444442
Rock Hawk,M,6.21,2020-09-05,1.1272222222222221
Rock Hawk,M,6.21,2021-06-26,1.1244444444444446
Rock Hawk,M,6.21,2022-04-30,1.1205555555555555
Rock Hawk,M,6.21,2023-05-06,1.1344444444444444
Rock Hawk,M,13.1,2019-04-27,2.1875
Rock Hawk,M,13.1,2020-09-05,2.407777777777778
Rock Hawk,M,13.1,2021-06-26,2.1730555555555555
Rock Hawk,M,13.1,2022-04-30,2.242638888888889
Rock Hawk,M,13.1,2023-05-06,2.4194444444444447
Rock the Ridge,F,50.0,2019-05-04,10.682500000000001
Rock the Ridge,F,50.0,2021-09-25,11.877777777777776
Rock the Ridge,F,50.0,2022-05-14,11.663611111111113
Rock the Ridge,F,50.0,2023-05-06,10.13027777777778
Rock the Ridge,M,50.0,2019-05-04,9.895000000000001
Rock the Ridge,M,50.0,2021-09-25,8.82152777777778
Rock the Ridge,M,50.0,2022-05-14,8.857777777777779
Rock the Ridge,M,50.0,2023-05-06,8.2225
Rompin Rockwood 50KM,F,31.07,2022-05-28,5.581666666666666
Rompin Rockwood 50KM,M,31.07,2022-05-28,6.652222222222222
Rompin Rockwood 50KM,M,31.07,2023-05-27,7.036111111111111
Rothrock Challenge,F,11.5,2023-05-21,3.5075
Rothrock Challenge,F,15.53,2021-05-30,4.9366666666666665
Rothrock Challenge,F,15.53,2022-05-22,4.633194444444444
Rothrock Challenge,F,15.53,2023-05-21,4.02361111111111
Rothrock Challenge,M,11.5,2023-05-21,2.983055555555555
Rothrock Challenge,M,15.53,2021-05-30,4.3190277777777775
Rothrock Challenge,M,15.53,2022-05-22,4.286388888888889
Rothrock Challenge,M,15.53,2023-05-21,3.796527777777778
Rothrock Challenge,X,15.53,2023-05-21,3.1436111111111114
Roxy Rumble,F,8.0,2021-05-29,1.8129950000000001
Roxy Rumble,F,8.0,2022-05-28,2.003945277777778
Roxy Rumble,F,8.0,2023-07-22,2.1062525
Roxy Rumble,M,8.0,2021-05-29,1.3502069444444444
Roxy Rumble,M,8.0,2022-05-28,1.5187226388888886
Roxy Rumble,M,8.0,2023-07-22,1.4549875
Run 4 Freedom 5K,F,3.11,2022-07-02,0.5686111111111111
Run 4 Freedom 5K,F,3.11,2023-07-02,0.579861111111111
