race_name,ppt_gender,distance_miles,date,min_time
Path of the Flood Historic Races,F,3.11,2023-05-27,20.7
Path of the Flood Historic Races,F,8.0,2022-05-28,60.86666666666667
Path of the Flood Historic Races,F,8.0,2023-05-27,54.916666666666664
Path of the Flood Historic Races,F,14.0,2022-05-28,104.96666666666667
Path of the Flood Historic Races,F,14.0,2023-05-27,100.06666666666666
Path of the Flood Historic Races,M,3.11,2022-05-28,18.516666666666666
Path of the Flood Historic Races,M,3.11,2023-05-27,20.583333333333332
Path of the Flood Historic Races,M,8.0,2022-05-28,53.86666666666667
Path of the Flood Historic Races,M,8.0,2023-05-27,47.8
Path of the Flood Historic Races,M,14.0,2022-05-28,85.0
Path of the Flood Historic Races,M,14.0,2023-05-27,85.85
Pigtails Challenge,F,31.07,2019-05-23,328.5833333333333
Pigtails Challenge,F,31.07,2022-05-26,310.1333333333333
Pigtails Challenge,F,31.07,2023-05-25,317.8333333333333
Pigtails Challenge,F,62.14,2019-05-23,796.1666666666666
Pigtails Challenge,F,62.14,2022-05-26,970.45
Pigtails Challenge,F,62.14,2023-05-25,836.6666666666666
Pigtails Challenge,F,100.0,2019-05-23,1430.35
Pigtails Challenge,F,100.0,2022-05-26,1528.0833333333333
Pigtails Challenge,F,100.0,2023-05-25,1519.2833333333333
Pigtails Challenge,M,31.07,2019-05-23,196.01666666666668
Pigtails Challenge,M,31.07,2022-05-26,255.01666666666668
Pigtails Challenge,M,31.07,2023-05-25,226.08333333333334
Pigtails Challenge,M,62.14,2019-05-23,615.0333333333333
Pigtails Challenge,M,62.14,2022-05-26,634.8666666666667
Pigtails Challenge,M,62.14,2023-05-25,604.3333333333334
Pigtails Challenge,M,100.0,2019-05-23,1096.1666666666667
Pigtails Challenge,M,100.0,2022-05-26,1615.3166666666666
Pigtails Challenge,M,100.0,2023-05-25,1265.8166666666666
Pikes Peak Ultra,F,12.43,2022-07-30,111.93333333333334
Pikes Peak Ultra,F,12.43,2023-07-29,118.56666666666666
Pikes Peak Ultra,F,18.64,2019-07-27,159.1
Pikes Peak Ultra,F,18.64,2020-07-25,150.48333333333332
Pikes Peak Ultra,F,18.64,2021-07-31,149.85
Pikes Peak Ultra,F,18.64,2022-07-30,134.35
Pikes Peak Ultra,F,18.64,2023-07-29,169.4
Pikes Peak Ultra,F,31.07,2019-07-27,345.5833333333333
Pikes Peak Ultra,F,31.07,2020-07-25,366.6666666666667
Pikes Peak Ultra,F,31.07,2021-07-31,364.1333333333333
Pikes Peak Ultra,F,31.07,2022-07-30,350.43333333333334
Pikes Peak Ultra,F,31.07,2023-07-29,393.3666666666667
Pikes Peak Ultra,F,50.0,2019-07-27,518.0666666666667
Pikes Peak Ultra,F,50.0,2021-07-31,611.15
Pikes Peak Ultra,F,50.0,2022-07-30,668.35
Pikes Peak Ultra,F,50.0,2023-07-29,620.8833333333333
Pikes Peak Ultra,M,12.43,2022-07-30,89.61666666666666
Pikes Peak Ultra,M,12.43,2023-07-29,92.38333333333334
Pikes Peak Ultra,M,18.64,2019-07-27,128.58333333333334
Pikes Peak Ultra,M,18.64,2020-07-25,121.63333333333334
Pikes Peak Ultra,M,18.64,2021-07-31,145.5
Pikes Peak Ultra,M,18.64,2022-07-30,121.85
Pikes Peak Ultra,M,18.64,2023-07-29,131.23333333333332
Pikes Peak Ultra,M,31.07,2019-07-27,307.31666666666666
Pikes Peak Ultra,M,31.07,2020-07-25,282.6333333333333
Pikes Peak Ultra,M,31.07,2021-07-31,300.3333333333333
Pikes Peak Ultra,M,31.07,2022-07-30,287.8333333333333
Pikes Peak Ultra,M,31.07,2023-07-29,330.9166666666667
Pikes Peak Ultra,M,50.0,2019-07-27,500.75
Pikes Peak Ultra,M,50.0,2021-07-31,545.9666666666667
Pikes Peak Ultra,M,50.0,2022-07-30,584.75
Pikes Peak Ultra,M,50.0,2023-07-29,575.1
Pilot Hill 25k,F,15.53,2019-06-01,137.13333333333333
Pilot Hill 25k,F,15.53,2021-06-05,125.36666666666666
Pilot Hill 25k,F,15.53,2022-06-04,130.31666666666666
Pilot Hill 25k,F,15.53,2023-06-03,130.63333333333333
Pilot Hill 25k,M,15.53,2019-06-01,96.51666666666667
Pilot Hill 25k,M,15.53,2021-06-05,103.18333333333334
Pilot Hill 25k,M,15.53,2022-06-04,107.85
Pilot Hill 25k,M,15.53,2023-06-03,106.78333333333333
Placerville Path Memorial Day Run,F,3.11,2022-05-28,30.861333333333334
Placerville Path Memorial Day Run,F,3.11,2023-05-27,30.419883333333335
Placerville Path Memorial Day Run,F,6.21,2022-05-28,60.666666666666664
Placerville Path Memorial Day Run,F,9.32,2022-05-28,78.07916666666667
Placerville Path Memorial Day Run,F,9.32,2023-05-27,80.33265
Placerville Path Memorial Day Run,F,13.1,2022-05-28,119.45813333333334
Placerville Path Memorial Day Run,F,13.1,2023-05-27,112.11953333333334
Placerville Path Memorial Day Run,M,3.11,2022-05-28,24.902483333333333
Placerville Path Memorial Day Run,M,3.11,2023-05-27,21.187433333333335
Placerville Path Memorial Day Run,M,6.21,2022-05-28,39.316066666666664
Placerville Path Memorial Day Run,M,9.32,2022-05-28,89.10415
Placerville Path Memorial Day Run,M,9.32,2023-05-27,123.27508333333333
Placerville Path Memorial Day Run,M,13.1,2022-05-28,91.3665
Placerville Path Memorial Day Run,M,13.1,2023-05-27,97.96675
Ponderosa Park Run,F,1.0,2022-06-25,7.6
Ponderosa Park Run,F,1.0,2023-06-24,6.966666666666667
Ponderosa Park Run,F,5.0,2022-06-25,51.88333333333333
Ponderosa Park Run,F,5.0,2023-06-24,38.916666666666664
Ponderosa Park Run,F,7.0,2023-06-24,54.666666666666664
Ponderosa Park Run,M,1.0,2022-06-25,6.983333333333333
Ponderosa Park Run,M,1.0,2023-06-24,7.15
Ponderosa Park Run,M,5.0,2022-06-25,36.21666666666667
Ponderosa Park Run,M,5.0,2023-06-24,37.18333333333333
Ponderosa Park Run,M,7.0,2023-06-24,46.31666666666667
Popple Shoot Trail Races,F,6.21,2019-05-11,50.30308333333333
Popple Shoot Trail Races,F,6.21,2021-05-08,49.5
Popple Shoot Trail Races,F,6.21,2022-05-07,54.35
Popple Shoot Trail Races,F,6.21,2023-05-06,50.28333333333333
Popple Shoot Trail Races,F,15.53,2019-05-11,131.76961666666668
Popple Shoot Trail Races,F,15.53,2021-05-08,121.26666666666667
Popple Shoot Trail Races,F,15.53,2022-05-07,145.7
Popple Shoot Trail Races,F,15.53,2023-05-06,122.93333333333334
Popple Shoot Trail Races,F,38.53,2019-05-11,357.0944333333333
Popple Shoot Trail Races,F,38.53,2021-05-08,290.78333333333336
Popple Shoot Trail Races,F,38.53,2022-05-07,428.25
Popple Shoot Trail Races,F,38.53,2023-05-06,538.5333333333333
Popple Shoot Trail Races,F,54.06,2023-05-06,527.1333333333333
Popple Shoot Trail Races,M,6.21,2019-05-11,42.14455
Popple Shoot Trail Races,M,6.21,2021-05-08,34.833333333333336
Popple Shoot Trail Races,M,6.21,2022-05-07,42.6
Popple Shoot Trail Races,M,6.21,2023-05-06,38.63333333333333
Popple Shoot Trail Races,M,15.53,2019-05-11,127.06986666666667
Popple Shoot Trail Races,M,15.53,2021-05-08,106.53333333333333
Popple Shoot Trail Races,M,15.53,2022-05-07,110.63333333333334
Popple Shoot Trail Races,M,15.53,2023-05-06,105.98333333333333
Popple Shoot Trail Races,M,38.53,2019-05-11,344.61565
Popple Shoot Trail Races,M,38.53,2021-05-08,296.6333333333333
Popple Shoot Trail Races,M,38.53,2022-05-07,303.6333333333333
Popple Shoot Trail Races,M,38.53,2023-05-06,415.96666666666664
Popple Shoot Trail Races,M,54.06,2023-05-06,473.43333333333334
Possum's Revenge,F,4.0,2019-05-25,46.72475
Possum's Revenge,F,4.0,2021-05-22,50.51225
Possum's Revenge,F,4.0,2022-05-21,36.05028333333333
Possum's Revenge,F,4.0,2023-05-20,43.0
Possum's Revenge,F,8.0,2019-05-25,75.88928333333334
Possum's Revenge,F,8.0,2021-05-22,82.43431666666666
Possum's Revenge,F,8.0,2022-05-21,93.66008333333333
Possum's Revenge,F,8.0,2023-05-20,90.06666666666666
Possum's Revenge,F,17.0,2019-05-25,162.11073333333334
Possum's Revenge,F,17.0,2021-05-22,160.84711666666666
Possum's Revenge,F,17.0,2022-05-21,188.68333333333334
Possum's Revenge,F,17.0,2023-05-20,173.26666666666668
Possum's Revenge,F,34.8,2019-05-25,370.1334166666667
Possum's Revenge,F,34.8,2021-05-22,429.81685
Possum's Revenge,F,34.8,2022-05-21,410.0001833333333
Possum's Revenge,F,34.8,2023-05-20,399.93333333333334
Possum's Revenge,F,52.0,2019-05-25,686.0119166666667
Possum's Revenge,F,52.0,2021-05-22,709.7456166666667
Possum's Revenge,F,52.0,2022-05-21,716.0914833333334
Possum's Revenge,F,52.0,2023-05-20,672.3166666666667
Possum's Revenge,F,69.0,2019-05-25,861.2103333333333
Possum's Revenge,F,69.0,2021-05-22,753.8929166666667
Possum's Revenge,F,69.0,2022-05-21,939.4007
Possum's Revenge,F,69.0,2023-05-20,931.45
Possum's Revenge,M,4.0,2019-05-25,47.173833333333334
Possum's Revenge,M,4.0,2021-05-22,49.02061666666667
Possum's Revenge,M,4.0,2022-05-21,36.30566666666667
Possum's Revenge,M,4.0,2023-05-20,47.2
Possum's Revenge,M,8.0,2019-05-25,58.5994
Possum's Revenge,M,8.0,2021-05-22,74.53546666666666
Possum's Revenge,M,8.0,2022-05-21,59.779583333333335
Possum's Revenge,M,8.0,2023-05-20,69.25
Possum's Revenge,M,17.0,2019-05-25,121.44525
Possum's Revenge,M,17.0,2021-05-22,125.89365
Possum's Revenge,M,17.0,2022-05-21,134.95
Possum's Revenge,M,17.0,2023-05-20,148.61666666666667
Possum's Revenge,M,34.8,2019-05-25,340.05738333333335
Possum's Revenge,M,34.8,2021-05-22,368.92058333333335
Possum's Revenge,M,34.8,2022-05-21,304.0497833333333
Possum's Revenge,M,34.8,2023-05-20,310.5833333333333
Possum's Revenge,M,52.0,2019-05-25,673.12745
Possum's Revenge,M,52.0,2021-05-22,615.1233166666667
Possum's Revenge,M,52.0,2022-05-21,594.30985
Possum's Revenge,M,52.0,2023-05-20,550.8333333333334
Possum's Revenge,M,69.0,2019-05-25,858.2690666666666
Possum's Revenge,M,69.0,2021-05-22,742.6016166666667
Possum's Revenge,M,69.0,2022-05-21,885.8807333333333
Possum's Revenge,M,69.0,2023-05-20,714.1833333333333
Possum's Revenge,X,8.0,2022-05-21,104.08333333333333
Pound the Mound,F,10.0,2021-05-15,85.33953333333334
Pound the Mound,F,10.0,2022-05-21,92.55
Pound the Mound,F,10.0,2023-05-20,90.34403333333333
Pound the Mound,F,20.0,2021-05-15,230.85508333333334
Pound the Mound,F,20.0,2022-05-21,222.08333333333334
Pound the Mound,F,20.0,2023-05-20,174.44343333333333
Pound the Mound,F,30.0,2021-05-15,328.6030166666667
Pound the Mound,F,30.0,2022-05-21,367.85
Pound the Mound,F,30.0,2023-05-20,471.96503333333334
Pound the Mound,M,10.0,2021-05-15,90.69551666666666
Pound the Mound,M,10.0,2022-05-21,72.36666666666666
Pound the Mound,M,10.0,2023-05-20,74.47853333333333
Pound the Mound,M,20.0,2021-05-15,210.88015
Pound the Mound,M,20.0,2022-05-21,164.0
Pound the Mound,M,20.0,2023-05-20,171.54668333333333
Pound the Mound,M,30.0,2021-05-15,288.21098333333333
Pound the Mound,M,30.0,2022-05-21,249.31666666666666
Pound the Mound,M,30.0,2023-05-20,255.03323333333333
Psycho Psummer Run Toto Run,F,10.0,2022-07-30,88.4634
Psycho Psummer Run Toto Run,F,10.0,2023-07-29,97.19246666666666
Psycho Psummer Run Toto Run,F,20.0,2022-07-30,203.3581
Psycho Psummer Run Toto Run,F,20.0,2023-07-29,257.1365333333333
Psycho Psummer Run Toto Run,F,31.07,2019-07-20,342.15
Psycho Psummer Run Toto Run,F,31.07,2022-07-30,323.39098333333334
Psycho Psummer Run Toto Run,F,31.07,2023-07-29,386.3213166666667
Psycho Psummer Run Toto Run,M,10.0,2022-07-30,68.19375
Psycho Psummer Run Toto Run,M,10.0,2023-07-29,92.05
Psycho Psummer Run Toto Run,M,20.0,2022-07-30,142.37401666666668
Psycho Psummer Run Toto Run,M,20.0,2023-07-29,257.6501166666667
Psycho Psummer Run Toto Run,M,31.07,2019-07-20,243.58333333333334
Psycho Psummer Run Toto Run,M,31.07,2022-07-30,228.5601
Psycho Psummer Run Toto Run,M,31.07,2023-07-29,321.08118333333334
Q50 Races Run to the Hills,F,5.0,2019-06-22,61.029266666666665
Q50 Races Run to the Hills,F,5.0,2020-06-20,53.41845
Q50 Races Run to the Hills,F,5.0,2021-06-19,49.08015
Q50 Races Run to the Hills,F,5.0,2022-06-18,48.40018333333333
Q50 Races Run to the Hills,F,5.0,2023-06-17,49.91741666666667
Q50 Races Run to the Hills,F,10.0,2019-06-22,91.95663333333333
Q50 Races Run to the Hills,F,10.0,2020-06-20,107.38166666666666
Q50 Races Run to the Hills,F,10.0,2021-06-19,105.29846666666667
Q50 Races Run to the Hills,F,10.0,2022-06-18,85.14668333333333
Q50 Races Run to the Hills,F,10.0,2023-06-17,85.31351666666667
Q50 Races Run to the Hills,M,5.0,2019-06-22,38.23755
Q50 Races Run to the Hills,M,5.0,2020-06-20,41.73375
Q50 Races Run to the Hills,M,5.0,2021-06-19,44.1894
Q50 Races Run to the Hills,M,5.0,2022-06-18,43.370066666666666
Q50 Races Run to the Hills,M,5.0,2023-06-17,34.594
Q50 Races Run to the Hills,M,10.0,2019-06-22,83.72523333333334
Q50 Races Run to the Hills,M,10.0,2020-06-20,85.50921666666666
Q50 Races Run to the Hills,M,10.0,2021-06-19,83.58423333333333
Q50 Races Run to the Hills,M,10.0,2022-06-18,81.07975
Q50 Races Run to the Hills,M,10.0,2023-06-17,69.0471
Quad Rock 50,F,25.0,2019-05-11,244.48333333333332
Quad Rock 50,F,25.0,2020-08-15,260.68333333333334
Quad Rock 50,F,25.0,2021-05-08,253.1
Quad Rock 50,F,25.0,2022-05-07,229.66666666666666
Quad Rock 50,F,25.0,2023-05-06,257.85
Quad Rock 50,F,50.0,2019-05-11,549.3666666666667
Quad Rock 50,F,50.0,2020-08-15,534.3833333333333
Quad Rock 50,F,50.0,2021-05-08,591.3166666666667
Quad Rock 50,F,50.0,2022-05-07,576.3333333333334
Quad Rock 50,F,50.0,2023-05-06,571.9333333333333
Quad Rock 50,M,25.0,2019-05-11,204.15
Quad Rock 50,M,25.0,2020-08-15,227.25
Quad Rock 50,M,25.0,2021-05-08,201.91666666666666
Quad Rock 50,M,25.0,2022-05-07,196.96666666666667
Quad Rock 50,M,25.0,2023-05-06,216.61666666666667
Quad Rock 50,M,50.0,2019-05-11,469.3833333333333
Quad Rock 50,M,50.0,2020-08-15,556.5333333333333
Quad Rock 50,M,50.0,2021-05-08,478.5
Quad Rock 50,M,50.0,2022-05-07,443.85
Quad Rock 50,M,50.0,2023-05-06,462.4
Quest for the Crest 50k/25k/10k,F,6.21,2019-05-18,95.96165
Quest for the Crest 50k/25k/10k,F,6.21,2020-10-17,77.49635
Quest for the Crest 50k/25k/10k,F,6.21,2021-05-15,95.72396666666667
Quest for the Crest 50k/25k/10k,F,6.21,2022-05-21,97.9888
Quest for the Crest 50k/25k/10k,F,6.21,2023-05-20,88.11666666666666
Quest for the Crest 50k/25k/10k,F,15.53,2023-05-20,333.9236
Quest for the Crest 50k/25k/10k,F,31.07,2019-05-18,532.3791666666667
Quest for the Crest 50k/25k/10k,F,31.07,2020-10-17,476.8886
Quest for the Crest 50k/25k/10k,F,31.07,2021-05-15,441.8523666666667
Quest for the Crest 50k/25k/10k,F,31.07,2022-05-21,509.0470833333333
Quest for the Crest 50k/25k/10k,F,31.07,2023-05-20,547.7888333333333
Quest for the Crest 50k/25k/10k,M,6.21,2019-05-18,77.66645
Quest for the Crest 50k/25k/10k,M,6.21,2020-10-17,62.10576666666667
Quest for the Crest 50k/25k/10k,M,6.21,2021-05-15,75.48328333333333
Quest for the Crest 50k/25k/10k,M,6.21,2022-05-21,72.75
Quest for the Crest 50k/25k/10k,M,6.21,2023-05-20,86.07698333333333
Quest for the Crest 50k/25k/10k,M,15.53,2023-05-20,213.50703333333334
Quest for the Crest 50k/25k/10k,M,31.07,2019-05-18,403.91996666666665
Quest for the Crest 50k/25k/10k,M,31.07,2020-10-17,372.76666666666665
Quest for the Crest 50k/25k/10k,M,31.07,2021-05-15,380.15
Quest for the Crest 50k/25k/10k,M,31.07,2022-05-21,398.2
Quest for the Crest 50k/25k/10k,M,31.07,2023-05-20,425.3817833333333
Quicksilver Endurance Runs,F,31.07,2019-05-11,288.46666666666664
Quicksilver Endurance Runs,F,31.07,2021-10-23,268.78333333333336
Quicksilver Endurance Runs,F,31.07,2022-05-14,325.8833333333333
Quicksilver Endurance Runs,F,31.07,2023-05-13,349.7
Quicksilver Endurance Runs,F,62.14,2019-05-11,731.9833333333333
Quicksilver Endurance Runs,F,62.14,2021-10-23,682.9
Quicksilver Endurance Runs,F,62.14,2022-05-14,740.9333333333333
Quicksilver Endurance Runs,F,62.14,2023-05-13,794.1
Quicksilver Endurance Runs,M,31.07,2019-05-11,212.16666666666666
Quicksilver Endurance Runs,M,31.07,2021-10-23,234.95
Quicksilver Endurance Runs,M,31.07,2022-05-14,222.51666666666668
Quicksilver Endurance Runs,M,31.07,2023-05-13,271.26666666666665
Quicksilver Endurance Runs,M,62.14,2019-05-11,572.7333333333333
Quicksilver Endurance Runs,M,62.14,2021-10-23,607.0333333333333
Quicksilver Endurance Runs,M,62.14,2022-05-14,547.6166666666667
Quicksilver Endurance Runs,M,62.14,2023-05-13,567.8
Rabun Half Marathon,F,13.1,2019-06-09,126.80058333333334
Rabun Half Marathon,F,13.1,2020-06-07,121.71666666666667
Rabun Half Marathon,F,13.1,2021-06-06,125.47986666666667
Rabun Half Marathon,F,13.1,2022-06-05,114.72403333333334
Rabun Half Marathon,F,13.1,2023-06-04,110.53333333333333
Rabun Half Marathon,M,13.1,2019-06-09,105.9356
Rabun Half Marathon,M,13.1,2020-06-07,97.93333333333334
Rabun Half Marathon,M,13.1,2021-06-06,92.3676
Rabun Half Marathon,M,13.1,2022-06-05,106.43066666666667
Rabun Half Marathon,M,13.1,2023-06-04,97.83333333333333
Race The Cog,F,3.1,2022-06-25,55.8
Race The Cog,F,3.1,2023-06-24,50.06666666666667
Race The Cog,M,3.1,2022-06-25,39.233333333333334
Race The Cog,M,3.1,2023-06-24,40.15
Race the Wolf,F,4.97,2021-06-26,38.333333333333336
Race the Wolf,F,15.53,2019-07-06,172.85
Race the Wolf,F,16.16,2021-06-26,178.38333333333333
Race the Wolf,F,31.07,2021-06-26,478.1166666666667
Race the Wolf,F,32.31,2019-07-06,435.96666666666664
Race the Wolf,F,32.31,2022-06-25,475.46666666666664
Race the Wolf,M,4.97,2021-06-26,34.93333333333333
Race the Wolf,M,15.53,2019-07-06,151.0
Race the Wolf,M,16.16,2021-06-26,173.78333333333333
Race the Wolf,M,31.07,2021-06-26,333.65
Race the Wolf,M,32.31,2019-07-06,326.8
Race the Wolf,M,32.31,2022-06-25,349.81666666666666
Race the Wolf,M,32.31,2023-06-24,258.68333333333334
Race to the Lake,F,10.0,2019-04-20,109.69758333333333
Race to the Lake,F,10.0,2021-04-24,117.28976666666667
Race to the Lake,F,10.0,2022-04-24,93.64435
Race to the Lake,F,10.0,2023-05-07,107.49095
Race to the Lake,M,10.0,2019-04-20,90.56645
Race to the Lake,M,10.0,2021-04-24,88.11251666666666
Race to the Lake,M,10.0,2022-04-24,89.62771666666667
Race to the Lake,M,10.0,2023-05-07,80.97853333333333
Race to the Tower Trail Run,F,3.11,2019-06-01,28.948866666666667
Race to the Tower Trail Run,F,3.11,2021-06-05,26.61955
Race to the Tower Trail Run,F,3.11,2022-06-04,26.050233333333335
Race to the Tower Trail Run,F,3.11,2023-06-03,30.56505
Race to the Tower Trail Run,F,6.21,2021-06-05,56.76963333333333
Race to the Tower Trail Run,F,6.21,2022-06-04,81.8772
Race to the Tower Trail Run,F,6.21,2023-06-03,65.41665
Race to the Tower Trail Run,F,9.32,2022-06-04,87.35363333333333
Race to the Tower Trail Run,F,9.32,2023-06-03,94.63305
Race to the Tower Trail Run,M,3.11,2019-06-01,23.281433333333332
Race to the Tower Trail Run,M,3.11,2021-06-05,23.286266666666666
Race to the Tower Trail Run,M,3.11,2022-06-04,27.01245
Race to the Tower Trail Run,M,3.11,2023-06-03,22.8581
Race to the Tower Trail Run,M,6.21,2021-06-05,54.993766666666666
Race to the Tower Trail Run,M,6.21,2022-06-04,55.99738333333333
Race to the Tower Trail Run,M,6.21,2023-06-03,54.54911666666667
Race to the Tower Trail Run,M,9.32,2022-06-04,82.9103
Race to the Tower Trail Run,M,9.32,2023-06-03,87.5
Rachel Carson Trail Challenge,F,35.0,2019-06-22,453.3
Rachel Carson Trail Challenge,F,35.0,2021-08-01,404.1666666666667
Rachel Carson Trail Challenge,F,36.0,2022-06-18,386.6166666666667
Rachel Carson Trail Challenge,F,36.0,2023-06-24,458.78333333333336
Rachel Carson Trail Challenge,M,35.0,2019-06-22,367.75
Rachel Carson Trail Challenge,M,35.0,2021-08-01,383.1666666666667
Rachel Carson Trail Challenge,M,36.0,2022-06-18,368.8666666666667
Rachel Carson Trail Challenge,M,36.0,2023-06-24,399.5833333333333
Rainier to Ruston,F,52.0,2022-06-04,721.0833333333334
Rainier to Ruston,F,52.0,2023-06-03,463.2
Rainier to Ruston,M,50.0,2019-06-01,407.8333333333333
Rainier to Ruston,M,52.0,2023-06-03,477.3666666666667
Ram Party,F,3.11,2023-05-13,26.333333333333332
Ram Party,F,9.94,2023-05-13,78.58333333333333
Ram Party,F,14.0,2022-05-14,131.36666666666667
Ram Party,F,14.91,2023-05-13,103.41666666666667
Ram Party,F,20.51,2023-05-13,167.76666666666668
Ram Party,F,27.0,2022-05-14,290.0
Ram Party,F,31.07,2023-05-13,275.55
Ram Party,F,50.0,2022-05-14,484.0
Ram Party,F,50.0,2023-05-13,489.68333333333334
Ram Party,M,3.11,2023-05-13,20.2
Ram Party,M,9.94,2023-05-13,64.9
Ram Party,M,14.0,2022-05-14,107.91666666666667
Ram Party,M,14.91,2023-05-13,87.21666666666667
Ram Party,M,20.51,2023-05-13,135.36666666666667
Ram Party,M,27.0,2022-05-14,216.98333333333332
Ram Party,M,31.07,2023-05-13,216.56666666666666
Ram Party,M,50.0,2022-05-14,438.35
Ram Party,M,50.0,2023-05-13,345.51666666666665
Ramon Criss Storm the Dam Trail Run W Investments,F,3.11,2019-06-01,24.8
Ramon Criss Storm the Dam Trail Run W Investments,F,3.11,2021-06-05,29.466666666666665
Ramon Criss Storm the Dam Trail Run W Investments,F,3.11,2022-06-04,28.033333333333335
Ramon Criss Storm the Dam Trail Run W Investments,F,3.11,2023-06-03,26.216666666666665
Ramon Criss Storm the Dam Trail Run W Investments,F,6.21,2019-06-01,58.68333333333333
Ramon Criss Storm the Dam Trail Run W Investments,F,6.21,2021-06-05,56.38333333333333
Ramon Criss Storm the Dam Trail Run W Investments,F,6.21,2022-06-04,50.0
Ramon Criss Storm the Dam Trail Run W Investments,F,6.21,2023-06-03,58.13333333333333
Ramon Criss Storm the Dam Trail Run W Investments,F,13.1,2019-06-01,108.28333333333333
Ramon Criss Storm the Dam Trail Run W Investments,F,13.1,2021-06-05,106.78333333333333
Ramon Criss Storm the Dam Trail Run W Investments,F,13.1,2022-06-04,124.0
Ramon Criss Storm the Dam Trail Run W Investments,F,13.1,2023-06-03,116.13333333333334
Ramon Criss Storm the Dam Trail Run W Investments,F,26.2,2019-06-01,252.73333333333332
Ramon Criss Storm the Dam Trail Run W Investments,M,3.11,2019-06-01,18.466666666666665
Ramon Criss Storm the Dam Trail Run W Investments,M,3.11,2021-06-05,19.2
Ramon Criss Storm the Dam Trail Run W Investments,M,3.11,2022-06-04,18.816666666666666
Ramon Criss Storm the Dam Trail Run W Investments,M,3.11,2023-06-03,18.65
Ramon Criss Storm the Dam Trail Run W Investments,M,6.21,2019-06-01,48.35
Ramon Criss Storm the Dam Trail Run W Investments,M,6.21,2021-06-05,56.36666666666667
Ramon Criss Storm the Dam Trail Run W Investments,M,6.21,2022-06-04,52.88333333333333
Ramon Criss Storm the Dam Trail Run W Investments,M,6.21,2023-06-03,55.31666666666667
Ramon Criss Storm the Dam Trail Run W Investments,M,13.1,2019-06-01,115.18333333333334
Ramon Criss Storm the Dam Trail Run W Investments,M,13.1,2021-06-05,108.13333333333334
Ramon Criss Storm the Dam Trail Run W Investments,M,13.1,2022-06-04,106.45
Ramon Criss Storm the Dam Trail Run W Investments,M,13.1,2023-06-03,103.46666666666667
Ramon Criss Storm the Dam Trail Run W Investments,M,26.2,2019-06-01,217.56666666666666
Rancho Hills Trail Run - Summer,F,3.11,2023-07-08,28.8187
Rancho Hills Trail Run - Summer,F,6.21,2022-07-09,66.0
Rancho Hills Trail Run - Summer,F,6.21,2023-07-08,74.96778333333333
Rancho Hills Trail Run - Summer,F,10.0,2022-07-09,128.21666666666667
Rancho Hills Trail Run - Summer,F,13.1,2022-07-09,142.28333333333333
Rancho Hills Trail Run - Summer,F,13.1,2023-07-08,153.79711666666665
Rancho Hills Trail Run - Summer,F,18.64,2022-07-09,197.36666666666667
Rancho Hills Trail Run - Summer,F,18.64,2023-07-08,218.61835
Rancho Hills Trail Run - Summer,F,31.07,2022-07-09,411.4166666666667
Rancho Hills Trail Run - Summer,M,3.11,2022-07-09,31.283333333333335
Rancho Hills Trail Run - Summer,M,3.11,2023-07-08,21.9949
Rancho Hills Trail Run - Summer,M,6.21,2022-07-09,53.983333333333334
Rancho Hills Trail Run - Summer,M,6.21,2023-07-08,56.2658
Rancho Hills Trail Run - Summer,M,10.0,2022-07-09,114.96666666666667
Rancho Hills Trail Run - Summer,M,13.1,2022-07-09,95.66666666666667
Rancho Hills Trail Run - Summer,M,13.1,2023-07-08,128.65743333333333
Rancho Hills Trail Run - Summer,M,18.64,2022-07-09,185.43333333333334
Rancho Hills Trail Run - Summer,M,18.64,2023-07-08,178.5
Rancho Hills Trail Run - Summer,M,26.2,2022-07-09,309.53333333333336
Rancho Hills Trail Run - Summer,M,31.07,2022-07-09,374.26666666666665
Rattlerock Ultra,F,15.53,2022-07-23,205.03608333333332
Rattlerock Ultra,F,15.53,2023-07-22,165.90013333333334
Rattlerock Ultra,F,31.07,2022-07-23,440.79615
Rattlerock Ultra,F,31.07,2023-07-22,377.43685
Rattlerock Ultra,M,15.53,2022-07-23,159.61285
Rattlerock Ultra,M,15.53,2023-07-22,135.37805
Rattlerock Ultra,M,31.07,2022-07-23,357.2440833333333
Rattlerock Ultra,M,31.07,2023-07-22,385.0709
Red Wing Trail Challenge,F,6.21,2019-07-07,59.79435
Red Wing Trail Challenge,F,9.32,2021-07-11,84.15
Red Wing Trail Challenge,F,9.32,2022-07-10,89.13333333333334
Red Wing Trail Challenge,F,9.32,2023-07-09,94.83333333333333
Red Wing Trail Challenge,F,10.0,2019-07-07,85.83721666666666
Red Wing Trail Challenge,F,37.28,2021-07-11,435.48333333333335
Red Wing Trail Challenge,F,37.28,2022-07-10,503.4753166666667
Red Wing Trail Challenge,F,37.28,2023-07-09,505.78296666666665
Red Wing Trail Challenge,M,6.21,2019-07-07,58.60365
Red Wing Trail Challenge,M,9.32,2021-07-11,81.18333333333334
Red Wing Trail Challenge,M,9.32,2022-07-10,74.46666666666667
Red Wing Trail Challenge,M,9.32,2023-07-09,74.61666666666666
Red Wing Trail Challenge,M,10.0,2019-07-07,77.70566666666667
Red Wing Trail Challenge,M,37.28,2021-07-11,382.6
Red Wing Trail Challenge,M,37.28,2022-07-10,321.8159333333333
